incident_id,severity_label,severity_score,area_load,available_teams,team_skill_match,historical_team_performance,citizen_trust_score,priority_level,assigned_team,suggested_resources
11010,Medium,0.6,0.48,4,0.41,0.73,0.59,P2,Team_B,Medium
11011,High,0.9,0.61,3,0.79,0.64,0.95,P1,Team_A,High
11012,High,0.9,0.31,4,0.6,0.86,0.74,P2,Team_B,Medium
11013,High,0.9,0.22,2,0.73,0.82,0.74,P2,Team_B,Medium
11014,High,0.9,0.83,4,0.82,0.72,0.44,P1,Team_A,High
11015,Medium,0.6,0.41,1,0.72,0.68,0.67,P2,Team_B,Medium
11016,Medium,0.6,0.75,1,0.69,0.46,0.66,P2,Team_A,Medium
11017,Low,0.3,0.58,4,0.65,0.56,0.54,P2,Team_B,Medium
11018,Low,0.3,0.34,3,0.47,0.95,0.44,P3,Team_C,Low
11019,Medium,0.6,0.27,4,0.39,0.45,0.55,P2,Team_B,Medium
11020,Low,0.3,0.66,1,0.61,0.69,0.32,P2,Team_B,Medium
11021,Medium,0.6,0.58,2,0.67,0.99,0.61,P2,Team_A,Medium
11022,Low,0.3,0.98,2,0.63,0.82,0.92,P2,Team_B,Medium
11023,Medium,0.6,0.41,4,0.9,0.85,0.46,P2,Team_A,Medium
11024,Low,0.3,0.49,4,0.6,0.51,0.86,P2,Team_C,Medium
11025,Medium,0.6,0.58,3,0.73,0.72,0.85,P2,Team_A,Medium
11026,Medium,0.6,0.32,2,0.51,0.96,0.53,P2,Team_C,Medium
11027,Low,0.3,0.49,2,0.53,0.45,0.41,P2,Team_C,Medium
11028,High,0.9,0.04,4,0.63,0.84,0.59,P2,Team_A,Medium
11029,Medium,0.6,0.42,1,0.74,0.92,0.97,P2,Team_A,Medium
11030,Medium,0.6,0.72,1,0.72,0.32,0.74,P2,Team_A,Medium
11031,Low,0.3,0.8,3,0.88,0.41,0.93,P2,Team_C,Medium
11032,High,0.9,0.56,3,0.87,0.8,0.82,P2,Team_B,Medium
11033,Medium,0.6,0.34,4,0.75,0.82,0.44,P2,Team_C,Medium
11034,Low,0.3,0.8,2,0.77,0.65,0.86,P2,Team_A,Medium
11035,Medium,0.6,0.77,3,0.78,0.63,0.58,P2,Team_B,Medium
11036,Low,0.3,0.7,1,0.75,0.8,0.35,P2,Team_C,Medium
11037,High,0.9,0.2,4,0.94,0.56,0.57,P2,Team_B,Medium
11038,Low,0.3,0.65,2,0.81,0.92,0.57,P2,Team_B,Medium
11039,Medium,0.6,0.65,1,0.77,0.83,0.5,P2,Team_A,Medium
11040,Low,0.3,0.25,4,0.91,0.79,0.74,P3,Team_B,Low
11041,Low,0.3,0.7,3,0.4,0.4,0.35,P2,Team_B,Medium
11042,Low,0.3,0.42,2,0.73,0.78,0.98,P2,Team_B,Medium
11043,Low,0.3,0.54,1,0.84,0.78,0.89,P2,Team_B,Medium
11044,Medium,0.6,0.36,4,0.92,0.86,0.69,P2,Team_B,Medium
11045,Medium,0.6,0.61,3,0.6,0.25,0.75,P2,Team_A,Medium
11046,High,0.9,0.29,4,0.81,0.64,0.79,P2,Team_B,Medium
11047,Low,0.3,0.43,2,0.52,0.38,0.57,P2,Team_A,Medium
11048,Medium,0.6,0.3,4,0.83,0.84,0.94,P2,Team_B,Medium
11049,Medium,0.6,0.21,4,0.5,0.51,0.92,P2,Team_C,Medium
11050,High,0.9,0.66,3,0.92,0.47,0.62,P1,Team_B,High
11051,Low,0.3,0.16,3,0.54,0.66,0.69,P3,Team_A,Low
11052,Medium,0.6,0.31,4,0.65,0.65,0.83,P2,Team_C,Medium
11053,Medium,0.6,0.18,4,0.78,0.9,0.71,P2,Team_A,Medium
11054,Low,0.3,0.44,1,0.92,0.84,0.55,P2,Team_B,Medium
11055,Low,0.3,0.7,4,0.88,0.92,0.72,P2,Team_B,Medium
11056,High,0.9,0.41,3,0.81,0.66,0.59,P2,Team_A,Medium
11057,High,0.9,0.81,2,0.82,0.81,0.68,P1,Team_A,High
11058,Low,0.3,0.35,2,0.74,0.74,0.42,P3,Team_A,Low
11059,Low,0.3,0.46,4,0.55,0.8,0.47,P2,Team_B,Medium
11060,Low,0.3,0.75,1,0.87,0.74,0.32,P2,Team_C,Medium
11061,Low,0.3,0.73,2,0.72,0.7,0.8,P2,Team_A,Medium
11062,Low,0.3,0.16,4,0.77,0.73,0.33,P3,Team_C,Low
11063,High,0.9,0.64,3,0.17,0.15,0.81,P1,Team_B,High
11064,High,0.9,0.9,4,0.65,0.85,0.6,P1,Team_B,High
11065,Low,0.3,0.13,3,0.66,0.83,0.33,P3,Team_B,Low
11066,Medium,0.6,0.66,4,0.86,0.6,0.62,P2,Team_C,Medium
11067,Low,0.3,0.77,2,0.84,0.51,0.72,P2,Team_C,Medium
11068,Medium,0.6,0.24,2,0.72,0.89,0.95,P2,Team_A,Medium
11069,High,0.9,0.24,3,0.75,0.73,0.95,P2,Team_A,Medium
11070,High,0.9,0.73,4,0.76,0.53,0.42,P1,Team_C,High
11071,Low,0.3,0.52,2,0.42,0.6,0.45,P2,Team_B,Medium
11072,Medium,0.6,0.6,1,0.25,0.8,0.58,P2,Team_C,Medium
11073,Medium,0.6,0.8,1,0.78,0.59,0.67,P2,Team_C,Medium
11074,Low,0.3,0.61,4,0.7,0.71,0.4,P2,Team_A,Medium
11075,Medium,0.6,0.06,2,0.88,0.68,0.4,P2,Team_A,Medium
11076,Low,0.3,0.3,2,0.56,0.82,0.93,P3,Team_B,Low
11077,Low,0.3,0.42,2,0.66,0.75,0.63,P2,Team_A,Medium
11078,High,0.9,0.54,1,0.64,0.66,0.96,P2,Team_B,Medium
11079,Low,0.3,0.41,1,0.47,0.92,0.64,P2,Team_B,Medium
11080,Low,0.3,0.81,4,0.79,0.32,0.83,P2,Team_C,Medium
11081,Low,0.3,0.48,2,0.73,0.38,0.52,P2,Team_B,Medium
11082,High,0.9,0.11,2,0.34,0.7,0.74,P2,Team_A,Medium
11083,Medium,0.6,0.58,2,0.76,0.84,0.62,P2,Team_C,Medium
11084,Low,0.3,0.41,1,0.88,0.91,0.5,P2,Team_A,Medium
11085,Medium,0.6,0.31,1,0.84,0.79,0.67,P2,Team_C,Medium
11086,Medium,0.6,0.36,3,0.78,0.45,0.36,P2,Team_C,Medium
11087,Low,0.3,0.6,4,0.74,0.62,0.82,P2,Team_A,Medium
11088,High,0.9,0.63,3,0.79,0.67,0.32,P1,Team_B,High
11089,Low,0.3,0.32,2,0.87,0.4,0.8,P3,Team_C,Low
11090,Low,0.3,0.77,1,0.87,0.57,0.42,P2,Team_B,Medium
11091,Medium,0.6,0.51,1,0.73,0.61,0.3,P2,Team_C,Medium
11092,Low,0.3,0.88,3,0.28,0.56,0.65,P2,Team_C,Medium
11093,Medium,0.6,0.71,4,0.9,0.57,0.93,P2,Team_C,Medium
11094,Low,0.3,0.52,2,0.85,0.4,0.93,P2,Team_B,Medium
11095,Low,0.3,0.19,1,0.69,0.58,0.71,P3,Team_C,Low
11096,Medium,0.6,0.45,4,0.68,0.41,0.49,P2,Team_A,Medium
11097,Medium,0.6,0.69,2,0.85,0.9,0.87,P2,Team_B,Medium
11098,Medium,0.6,0.75,3,0.88,0.55,0.44,P2,Team_B,Medium
11099,Medium,0.6,0.52,4,0.91,0.78,0.43,P2,Team_A,Medium
11100,Medium,0.6,0.75,4,0.85,0.82,0.83,P2,Team_A,Medium
11101,Medium,0.6,0.53,4,0.93,0.95,0.72,P2,Team_C,Medium
11102,High,0.9,0.81,1,0.71,0.58,0.55,P1,Team_A,High
11103,Medium,0.6,0.07,4,0.95,0.7,0.74,P2,Team_C,Medium
11104,Low,0.3,0.54,4,0.79,0.88,0.62,P2,Team_C,Medium
11105,Low,0.3,0.47,2,0.72,0.62,0.89,P2,Team_C,Medium
11106,Low,0.3,0.13,4,0.6,0.61,0.71,P3,Team_A,Low
11107,High,0.9,0.55,4,0.8,0.49,0.53,P2,Team_C,Medium
11108,Low,0.3,0.3,4,0.81,0.89,0.79,P3,Team_A,Low
11109,High,0.9,0.27,4,0.69,0.73,0.51,P2,Team_C,Medium
11110,Low,0.3,0.82,4,0.6,0.97,0.7,P2,Team_A,Medium
11111,Medium,0.6,0.48,4,0.89,0.63,0.66,P2,Team_A,Medium
11112,Low,0.3,0.89,3,0.8,0.64,0.5,P2,Team_A,Medium
11113,Low,0.3,0.37,2,0.72,0.67,0.35,P3,Team_B,Low
11114,Medium,0.6,0.8,3,0.95,0.47,0.76,P2,Team_B,Medium
11115,Low,0.3,0.74,2,0.95,0.55,0.95,P2,Team_A,Medium
11116,High,0.9,0.34,2,0.86,0.85,0.58,P2,Team_A,Medium
11117,High,0.9,0.75,4,0.76,0.95,0.73,P1,Team_C,High
11118,Medium,0.6,0.18,1,0.75,0.93,0.9,P2,Team_C,Medium
11119,Medium,0.6,0.31,2,0.72,0.7,0.92,P2,Team_A,Medium
11120,Low,0.3,0.25,2,0.88,0.57,0.46,P3,Team_A,Low
11121,High,0.9,0.77,3,0.86,0.41,0.79,P1,Team_B,High
11122,Low,0.3,0.55,1,0.58,0.85,0.34,P2,Team_B,Medium
11123,Medium,0.6,0.52,2,0.9,0.58,0.84,P2,Team_C,Medium
11124,Low,0.3,0.76,4,0.77,0.61,0.67,P2,Team_A,Medium
11125,Low,0.3,0.18,1,0.83,0.87,0.62,P3,Team_C,Low
11126,High,0.9,0.65,4,0.58,0.76,0.51,P1,Team_B,High
11127,Medium,0.6,0.33,1,0.44,0.58,0.84,P2,Team_A,Medium
11128,High,0.9,0.79,3,0.67,0.61,0.36,P1,Team_B,High
11129,Low,0.3,0.24,3,0.5,0.66,0.41,P3,Team_A,Low
11130,Low,0.3,0.71,3,0.94,0.87,0.51,P2,Team_B,Medium
11131,Medium,0.6,0.33,3,0.81,0.86,0.8,P2,Team_A,Medium
11132,Medium,0.6,0.41,1,0.96,0.38,0.3,P2,Team_C,Medium
11133,Low,0.3,0.8,3,0.62,0.7,0.81,P2,Team_C,Medium
11134,Medium,0.6,0.65,3,0.71,0.47,0.52,P2,Team_C,Medium
11135,Medium,0.6,0.14,4,0.63,0.75,0.87,P2,Team_C,Medium
11136,Low,0.3,0.45,1,0.32,0.56,0.84,P2,Team_B,Medium
11137,Medium,0.6,0.74,3,0.93,0.89,0.7,P2,Team_B,Medium
11138,Low,0.3,0.61,1,0.6,0.66,0.95,P2,Team_B,Medium
11139,Medium,0.6,0.63,4,0.91,0.22,0.35,P2,Team_C,Medium
11140,Low,0.3,0.22,3,0.58,0.28,0.31,P3,Team_B,Low
11141,Medium,0.6,0.6,1,0.66,0.63,0.84,P2,Team_C,Medium
11142,Low,0.3,0.59,4,0.86,0.62,0.67,P2,Team_C,Medium
11143,High,0.9,0.5,3,0.69,0.38,0.41,P2,Team_A,Medium
11144,High,0.9,0.28,3,0.51,0.47,0.76,P2,Team_A,Medium
11145,Medium,0.6,0.49,4,0.75,0.92,0.46,P2,Team_B,Medium
11146,Low,0.3,0.67,1,0.35,0.71,0.68,P2,Team_C,Medium
11147,Medium,0.6,0.5,3,0.81,0.71,0.62,P2,Team_C,Medium
11148,High,0.9,0.43,2,0.8,0.55,0.85,P2,Team_B,Medium
11149,High,0.9,0.67,3,0.54,0.55,0.59,P1,Team_A,High
11150,Medium,0.6,0.49,2,0.93,0.9,0.4,P2,Team_C,Medium
11151,Low,0.3,0.65,3,0.58,0.75,0.53,P2,Team_B,Medium
11152,Low,0.3,0.14,4,0.65,0.71,0.94,P3,Team_A,Low
11153,Medium,0.6,0.25,1,0.91,0.62,0.96,P2,Team_C,Medium
11154,Low,0.3,0.55,2,0.87,0.79,0.93,P2,Team_A,Medium
11155,High,0.9,0.66,3,0.71,0.69,0.55,P1,Team_B,High
11156,High,0.9,0.47,3,0.53,0.26,0.43,P2,Team_B,Medium
11157,Medium,0.6,0.59,3,0.97,0.42,0.5,P2,Team_C,Medium
11158,Medium,0.6,0.57,2,0.8,0.66,0.88,P2,Team_A,Medium
11159,Low,0.3,0.77,3,0.7,0.84,0.45,P2,Team_A,Medium
11160,Medium,0.6,0.34,3,0.37,0.87,0.5,P2,Team_B,Medium
11161,Low,0.3,0.39,1,0.74,0.56,0.9,P3,Team_B,Low
11162,Medium,0.6,0.37,1,0.46,0.85,0.91,P2,Team_A,Medium
11163,Medium,0.6,0.57,2,0.33,0.86,0.76,P2,Team_A,Medium
11164,High,0.9,0.6,3,0.39,0.68,0.71,P2,Team_C,Medium
11165,High,0.9,0.59,3,0.89,0.48,0.83,P2,Team_C,Medium
11166,Low,0.3,0.82,1,0.86,0.61,0.57,P2,Team_C,Medium
11167,Medium,0.6,0.31,1,0.68,0.86,0.37,P2,Team_C,Medium
11168,Medium,0.6,0.17,4,0.56,0.44,0.9,P2,Team_B,Medium
11169,Low,0.3,0.11,1,0.54,0.17,0.39,P3,Team_C,Low
11170,Low,0.3,0.5,2,0.89,0.49,0.55,P2,Team_C,Medium
11171,High,0.9,0.6,4,0.56,0.76,0.49,P2,Team_B,Medium
11172,Medium,0.6,0.63,4,0.67,0.92,0.82,P2,Team_C,Medium
11173,High,0.9,0.16,1,0.91,0.81,0.59,P2,Team_A,Medium
11174,Low,0.3,0.84,2,0.51,0.98,0.8,P2,Team_B,Medium
11175,High,0.9,0.28,4,0.68,0.52,0.35,P2,Team_A,Medium
11176,High,0.9,0.62,4,0.52,0.94,0.76,P1,Team_C,High
11177,High,0.9,0.66,3,0.87,0.63,0.6,P1,Team_B,High
11178,Medium,0.6,0.53,3,0.78,0.32,0.49,P2,Team_C,Medium
11179,Medium,0.6,0.12,3,0.75,0.78,0.87,P2,Team_B,Medium
11180,High,0.9,0.91,4,0.77,0.27,0.54,P1,Team_B,High
11181,Low,0.3,0.73,3,0.6,0.52,0.38,P2,Team_C,Medium
11182,Medium,0.6,0.29,3,0.69,0.28,0.64,P2,Team_A,Medium
11183,Low,0.3,0.54,1,0.62,0.93,0.86,P2,Team_A,Medium
11184,Low,0.3,0.17,4,0.75,0.6,0.6,P3,Team_A,Low
11185,Low,0.3,0.56,3,0.79,0.65,0.91,P2,Team_A,Medium
11186,Low,0.3,0.5,4,0.72,0.84,0.49,P2,Team_A,Medium
11187,High,0.9,0.3,4,0.94,0.41,0.58,P2,Team_A,Medium
11188,Low,0.3,0.41,4,0.86,0.78,0.95,P2,Team_A,Medium
11189,High,0.9,0.73,4,0.61,0.65,1.0,P1,Team_A,High
11190,Medium,0.6,0.53,1,0.79,0.29,0.44,P2,Team_A,Medium
11191,Medium,0.6,0.39,4,0.61,0.9,0.67,P2,Team_A,Medium
11192,High,0.9,0.97,3,0.76,0.83,0.72,P1,Team_A,High
11193,Low,0.3,0.54,1,0.75,0.92,0.46,P2,Team_B,Medium
11194,Medium,0.6,0.82,4,0.47,0.72,0.6,P2,Team_C,Medium
11195,Low,0.3,0.58,1,0.7,0.82,0.68,P2,Team_C,Medium
11196,Medium,0.6,0.35,4,0.49,0.31,0.8,P2,Team_A,Medium
11197,Medium,0.6,0.66,1,0.6,0.97,0.88,P2,Team_B,Medium
11198,Low,0.3,0.41,3,0.74,0.59,0.54,P2,Team_A,Medium
11199,High,0.9,0.3,3,0.57,0.66,0.58,P2,Team_A,Medium
11200,Low,0.3,0.41,2,0.47,0.58,0.95,P2,Team_A,Medium
11201,High,0.9,0.68,3,0.85,0.63,0.72,P1,Team_C,High
11202,Low,0.3,0.49,2,0.9,0.84,0.55,P2,Team_B,Medium
11203,Medium,0.6,0.14,2,0.87,0.44,0.4,P2,Team_B,Medium
11204,Low,0.3,0.74,3,0.61,0.87,0.32,P2,Team_C,Medium
11205,Low,0.3,0.36,3,0.65,0.91,0.46,P3,Team_A,Low
11206,Medium,0.6,0.17,4,0.54,0.52,0.64,P2,Team_C,Medium
11207,Low,0.3,0.53,4,0.92,0.61,0.56,P2,Team_B,Medium
11208,Low,0.3,0.57,4,0.76,0.66,0.48,P2,Team_B,Medium
11209,Low,0.3,0.16,4,0.68,0.53,0.82,P3,Team_A,Low
11210,High,0.9,0.56,1,0.83,0.68,0.47,P2,Team_B,Medium
11211,Low,0.3,0.29,4,0.73,0.84,0.58,P3,Team_A,Low
11212,High,0.9,0.59,3,0.76,0.5,0.79,P2,Team_A,Medium
11213,Low,0.3,0.34,4,0.8,0.63,0.65,P3,Team_C,Low
11214,Low,0.3,0.49,3,0.65,0.67,0.59,P2,Team_C,Medium
11215,Medium,0.6,0.71,1,0.46,0.38,0.35,P2,Team_A,Medium
11216,Low,0.3,0.53,1,0.9,0.34,0.37,P2,Team_C,Medium
11217,Low,0.3,0.79,1,0.8,0.84,0.83,P2,Team_C,Medium
11218,Low,0.3,0.15,2,0.89,0.72,0.95,P3,Team_B,Low
11219,Medium,0.6,0.56,1,0.89,0.7,0.49,P2,Team_B,Medium
11220,High,0.9,0.36,2,0.73,0.74,0.58,P2,Team_C,Medium
11221,Medium,0.6,0.27,4,0.81,0.84,0.42,P2,Team_A,Medium
11222,Medium,0.6,0.69,2,0.86,0.55,0.78,P2,Team_A,Medium
11223,Low,0.3,0.75,2,0.7,0.93,0.45,P2,Team_B,Medium
11224,Medium,0.6,0.78,3,0.63,0.35,0.98,P2,Team_B,Medium
11225,Low,0.3,0.44,1,0.44,0.91,0.87,P2,Team_A,Medium
11226,High,0.9,0.85,2,0.61,0.58,0.79,P1,Team_B,High
11227,Medium,0.6,0.31,4,0.74,0.77,0.51,P2,Team_A,Medium
11228,High,0.9,0.07,1,0.8,0.76,0.94,P2,Team_C,Medium
11229,High,0.9,0.53,3,0.72,0.54,0.38,P2,Team_B,Medium
11230,Medium,0.6,0.33,2,0.36,0.6,0.87,P2,Team_A,Medium
11231,Low,0.3,0.59,2,0.79,0.55,0.85,P2,Team_B,Medium
11232,Medium,0.6,0.9,1,0.99,0.37,0.71,P2,Team_C,Medium
11233,Low,0.3,0.41,1,0.47,0.51,0.32,P2,Team_B,Medium
11234,High,0.9,0.26,4,0.86,0.79,0.41,P2,Team_A,Medium
11235,Low,0.3,0.4,2,0.68,0.98,0.64,P2,Team_C,Medium
11236,Medium,0.6,0.59,1,0.72,0.88,0.81,P2,Team_B,Medium
11237,Medium,0.6,0.33,2,0.73,0.68,0.71,P2,Team_C,Medium
11238,Low,0.3,0.8,3,0.79,0.53,0.91,P2,Team_A,Medium
11239,Medium,0.6,0.52,2,0.77,0.91,0.63,P2,Team_C,Medium
11240,Medium,0.6,0.34,4,0.62,0.54,0.92,P2,Team_B,Medium
11241,Low,0.3,0.82,3,0.65,0.72,0.96,P2,Team_B,Medium
11242,Low,0.3,0.33,2,0.82,0.69,0.64,P3,Team_C,Low
11243,Low,0.3,0.18,3,0.98,0.47,0.62,P3,Team_A,Low
11244,Medium,0.6,0.51,3,0.63,0.28,0.57,P2,Team_B,Medium
11245,Low,0.3,0.27,2,0.9,0.76,0.31,P3,Team_A,Low
11246,Low,0.3,0.55,3,0.77,0.82,0.74,P2,Team_B,Medium
11247,Medium,0.6,0.69,4,0.63,0.64,0.77,P2,Team_C,Medium
11248,Medium,0.6,0.64,2,0.34,0.48,0.84,P2,Team_B,Medium
11249,Low,0.3,0.44,3,0.56,0.74,1.0,P2,Team_A,Medium
11250,Medium,0.6,0.35,1,0.63,0.75,0.45,P2,Team_B,Medium
11251,Low,0.3,0.39,3,0.7,0.61,0.52,P3,Team_A,Low
11252,Low,0.3,0.72,3,0.7,0.73,0.63,P2,Team_A,Medium
11253,High,0.9,0.5,4,0.33,0.32,0.88,P2,Team_C,Medium
11254,Low,0.3,0.77,3,0.82,0.66,0.57,P2,Team_A,Medium
11255,Medium,0.6,0.43,4,0.64,0.77,0.6,P2,Team_A,Medium
11256,High,0.9,0.4,3,0.34,0.48,0.51,P2,Team_B,Medium
11257,Low,0.3,0.32,3,0.97,0.83,0.34,P3,Team_C,Low
11258,Low,0.3,0.28,4,0.74,0.84,0.73,P3,Team_A,Low
11259,Medium,0.6,0.75,4,0.49,0.91,0.5,P2,Team_C,Medium
11260,Medium,0.6,0.35,1,0.78,0.7,0.8,P2,Team_A,Medium
11261,Medium,0.6,0.34,4,0.85,0.75,0.62,P2,Team_A,Medium
11262,Low,0.3,0.8,2,0.81,0.64,0.4,P2,Team_C,Medium
11263,High,0.9,0.97,1,0.62,0.88,0.36,P1,Team_C,High
11264,Medium,0.6,0.48,3,0.54,0.69,0.34,P2,Team_A,Medium
11265,Low,0.3,0.46,1,0.7,0.55,0.42,P2,Team_B,Medium
11266,Medium,0.6,0.21,2,0.81,0.9,0.46,P2,Team_A,Medium
11267,Medium,0.6,0.06,2,0.86,0.89,0.93,P2,Team_A,Medium
11268,Medium,0.6,0.1,1,0.57,0.77,0.98,P2,Team_C,Medium
11269,Medium,0.6,0.78,3,0.64,0.72,0.46,P2,Team_B,Medium
11270,Low,0.3,0.77,3,0.93,0.44,0.88,P2,Team_C,Medium
11271,Medium,0.6,0.43,3,0.68,0.65,0.41,P2,Team_A,Medium
11272,Medium,0.6,0.2,4,0.49,0.79,0.54,P2,Team_C,Medium
11273,High,0.9,0.24,3,0.84,0.48,0.35,P2,Team_C,Medium
11274,Low,0.3,0.33,4,0.82,0.92,0.33,P3,Team_C,Low
11275,Low,0.3,0.45,4,0.24,0.55,0.89,P2,Team_B,Medium
11276,Medium,0.6,0.23,1,0.94,0.9,0.74,P2,Team_A,Medium
11277,Medium,0.6,0.33,2,0.86,0.47,0.88,P2,Team_A,Medium
11278,Medium,0.6,0.27,1,0.69,0.48,0.58,P2,Team_C,Medium
11279,Low,0.3,0.64,3,0.47,0.58,0.64,P2,Team_B,Medium
11280,Low,0.3,0.62,3,0.93,0.71,0.69,P2,Team_B,Medium
11281,High,0.9,0.38,1,0.53,0.29,0.94,P2,Team_A,Medium
11282,High,0.9,0.19,1,0.91,0.74,0.71,P2,Team_B,Medium
11283,Medium,0.6,0.75,2,0.83,0.8,0.67,P2,Team_C,Medium
11284,High,0.9,0.19,3,0.87,0.81,0.8,P2,Team_A,Medium
11285,Low,0.3,0.33,4,0.87,0.65,0.93,P3,Team_A,Low
11286,Low,0.3,0.49,4,0.65,0.76,0.57,P2,Team_A,Medium
11287,Medium,0.6,0.12,1,0.46,0.44,0.55,P2,Team_C,Medium
11288,Low,0.3,0.78,2,0.88,0.55,0.56,P2,Team_A,Medium
11289,High,0.9,0.16,4,0.92,0.71,0.43,P2,Team_C,Medium
11290,Medium,0.6,0.74,4,0.61,0.49,0.47,P2,Team_A,Medium
11291,Medium,0.6,0.86,3,0.9,0.71,0.8,P2,Team_A,Medium
11292,Low,0.3,0.84,2,0.99,0.7,0.63,P2,Team_B,Medium
11293,High,0.9,0.39,4,0.73,0.45,0.75,P2,Team_B,Medium
11294,High,0.9,0.46,3,0.83,0.22,0.83,P2,Team_C,Medium
11295,Medium,0.6,0.44,2,0.61,0.59,0.62,P2,Team_C,Medium
11296,High,0.9,0.06,1,0.59,0.84,0.83,P2,Team_A,Medium
11297,Medium,0.6,0.55,3,0.74,0.6,0.55,P2,Team_C,Medium
11298,High,0.9,0.52,1,0.67,0.89,0.57,P2,Team_B,Medium
11299,Medium,0.6,0.38,1,0.66,0.84,0.75,P2,Team_C,Medium
11300,Low,0.3,0.48,2,0.66,0.77,0.45,P2,Team_B,Medium
11301,Low,0.3,0.52,4,0.79,0.69,0.59,P2,Team_C,Medium
11302,High,0.9,0.17,1,0.67,0.26,0.69,P2,Team_A,Medium
11303,Medium,0.6,0.11,4,0.58,0.43,0.82,P2,Team_A,Medium
11304,Low,0.3,0.73,4,0.92,0.63,0.41,P2,Team_A,Medium
11305,High,0.9,0.43,2,0.85,0.78,0.95,P2,Team_A,Medium
11306,High,0.9,0.51,3,0.89,0.39,0.41,P2,Team_A,Medium
11307,Low,0.3,0.55,3,0.8,0.82,0.69,P2,Team_C,Medium
11308,Low,0.3,0.47,1,0.8,0.81,0.55,P2,Team_A,Medium
11309,Low,0.3,0.87,4,0.62,0.94,0.38,P2,Team_A,Medium
11310,Medium,0.6,0.18,4,0.76,0.87,0.89,P2,Team_B,Medium
11311,High,0.9,0.7,3,0.92,0.57,0.44,P1,Team_B,High
11312,Medium,0.6,0.62,4,0.8,0.74,0.73,P2,Team_C,Medium
11313,Medium,0.6,0.74,3,0.9,0.6,0.5,P2,Team_A,Medium
11314,Medium,0.6,0.87,2,0.78,0.38,0.55,P2,Team_C,Medium
11315,High,0.9,0.56,4,0.64,0.46,0.39,P2,Team_C,Medium
11316,Medium,0.6,0.49,4,0.55,0.74,0.45,P2,Team_A,Medium
11317,Low,0.3,0.65,3,0.46,0.96,0.88,P2,Team_A,Medium
11318,Medium,0.6,0.66,3,0.87,0.79,0.89,P2,Team_B,Medium
11319,Medium,0.6,0.73,4,0.8,0.97,0.43,P2,Team_A,Medium
11320,High,0.9,0.61,4,0.72,0.73,0.74,P1,Team_A,High
11321,Low,0.3,0.3,4,0.79,0.57,0.81,P3,Team_C,Low
11322,High,0.9,0.74,4,0.74,0.83,0.33,P1,Team_A,High
11323,Low,0.3,0.69,4,0.91,0.71,0.86,P2,Team_B,Medium
11324,Low,0.3,0.63,4,0.89,0.82,0.91,P2,Team_C,Medium
11325,Low,0.3,0.9,2,0.83,0.58,1.0,P2,Team_C,Medium
11326,High,0.9,0.3,2,0.76,0.89,0.4,P2,Team_C,Medium
11327,Medium,0.6,0.29,4,0.42,0.58,0.39,P2,Team_A,Medium
11328,Low,0.3,0.26,1,0.73,0.71,0.8,P3,Team_B,Low
11329,High,0.9,0.17,1,0.81,0.64,0.35,P2,Team_A,Medium
11330,Low,0.3,0.4,1,0.76,0.66,0.63,P2,Team_A,Medium
11331,Medium,0.6,0.68,3,0.79,0.83,0.95,P2,Team_C,Medium
11332,Low,0.3,0.06,1,0.79,0.65,0.63,P3,Team_C,Low
11333,Low,0.3,0.69,3,0.57,0.68,0.86,P2,Team_C,Medium
11334,Medium,0.6,0.51,3,0.85,0.67,0.72,P2,Team_B,Medium
11335,Medium,0.6,0.28,1,0.94,0.75,0.99,P2,Team_A,Medium
11336,Low,0.3,0.15,4,0.71,0.57,0.62,P3,Team_A,Low
11337,High,0.9,0.54,2,0.79,0.87,0.34,P2,Team_A,Medium
11338,High,0.9,0.22,2,0.61,0.41,0.48,P2,Team_B,Medium
11339,High,0.9,0.35,4,0.71,0.62,0.6,P2,Team_A,Medium
11340,High,0.9,0.25,2,0.76,0.41,0.92,P2,Team_B,Medium
11341,Medium,0.6,0.89,2,0.82,0.6,0.33,P2,Team_A,Medium
11342,High,0.9,0.64,4,0.75,0.91,0.66,P1,Team_C,High
11343,Low,0.3,0.21,4,0.85,0.79,0.74,P3,Team_C,Low
11344,High,0.9,0.5,4,0.4,0.7,0.75,P2,Team_A,Medium
11345,Low,0.3,0.3,1,0.56,0.66,0.46,P3,Team_B,Low
11346,High,0.9,0.3,4,0.71,0.97,0.9,P2,Team_C,Medium
11347,High,0.9,0.68,1,0.93,0.78,0.95,P1,Team_B,High
11348,High,0.9,0.24,3,0.82,0.76,0.56,P2,Team_C,Medium
11349,High,0.9,0.42,2,0.86,0.76,0.53,P2,Team_C,Medium
11350,Low,0.3,0.29,4,0.45,0.19,0.5,P3,Team_B,Low
11351,Low,0.3,0.53,4,0.86,0.61,0.77,P2,Team_B,Medium
11352,Medium,0.6,0.15,1,0.64,0.45,0.88,P2,Team_A,Medium
11353,Medium,0.6,0.95,3,0.8,0.72,0.83,P2,Team_A,Medium
11354,Low,0.3,0.55,2,0.91,0.57,0.63,P2,Team_A,Medium
11355,Medium,0.6,0.68,3,0.77,0.38,0.49,P2,Team_C,Medium
11356,High,0.9,0.59,2,0.81,0.86,0.5,P2,Team_A,Medium
11357,Medium,0.6,0.46,4,0.89,0.76,0.86,P2,Team_B,Medium
11358,Medium,0.6,0.27,2,0.81,0.75,0.69,P2,Team_A,Medium
