incident_id,severity_label,severity_score,area_load,available_teams,team_skill_match,historical_team_performance,citizen_trust_score,reports_nearby_1h,priority_score,priority_level,assigned_team,suggested_resources,resources_count
8703,Low,0.3,0.5,2,0.69,0.94,0.34,2,0.335,P3,Team_B,Low,1
8704,Low,0.3,0.91,4,0.74,0.34,0.47,4,0.471,P2,Team_B,Medium,3
8705,Medium,0.6,0.58,1,0.86,0.48,0.67,0,0.494,P2,Team_C,Medium,3
8706,High,0.9,0.19,2,0.71,0.8,0.89,0,0.563,P2,Team_B,Medium,3
8707,Medium,0.6,0.59,3,0.89,0.81,0.38,1,0.432,P2,Team_B,Medium,3
8708,Medium,0.6,0.54,2,0.66,0.66,0.42,3,0.464,P2,Team_C,Medium,2
8709,Low,0.3,0.63,4,0.71,0.83,0.85,1,0.376,P3,Team_C,Low,1
8710,Medium,0.6,0.49,4,0.54,0.77,0.74,3,0.444,P2,Team_B,Medium,2
8711,Low,0.3,0.37,3,0.78,0.31,0.64,1,0.309,P3,Team_C,Low,1
8712,Medium,0.6,0.84,3,0.76,0.6,0.32,3,0.566,P2,Team_C,Medium,2
8713,High,0.9,0.48,2,0.73,0.93,0.76,6,0.622,P2,Team_B,Medium,2
8714,High,0.9,0.8,3,0.37,0.89,0.67,4,0.643,P2,Team_B,Medium,3
8715,High,0.9,0.54,2,0.83,0.55,0.94,1,0.579,P2,Team_A,Medium,2
8716,Medium,0.6,0.56,3,0.94,0.41,0.56,2,0.455,P2,Team_A,Medium,3
8717,Medium,0.6,0.69,4,0.71,0.68,0.61,1,0.498,P2,Team_A,Medium,2
8718,Low,0.3,0.19,3,0.62,0.9,0.67,2,0.286,P3,Team_C,Low,1
8719,High,0.9,0.11,4,0.89,0.71,0.82,6,0.655,P1,Team_A,High,6
8720,Medium,0.6,0.56,2,0.59,0.89,0.52,3,0.512,P2,Team_B,Medium,3
8721,Medium,0.6,0.39,3,0.78,0.63,0.49,2,0.548,P2,Team_A,Medium,2
8722,Medium,0.6,0.83,1,0.84,0.78,0.96,2,0.512,P2,Team_B,Medium,3
8723,Medium,0.6,0.87,3,0.63,0.47,0.95,1,0.617,P2,Team_A,Medium,2
8724,High,0.9,0.21,1,0.75,0.71,0.48,3,0.628,P2,Team_B,Medium,2
8725,High,0.9,0.73,3,0.7,0.58,0.98,1,0.654,P1,Team_C,High,5
8726,High,0.9,0.21,2,0.86,0.68,0.81,4,0.578,P2,Team_A,Medium,3
8727,Medium,0.6,0.42,2,0.39,0.69,0.64,2,0.398,P3,Team_A,Low,1
8728,High,0.9,0.79,2,0.59,0.77,0.55,5,0.723,P1,Team_B,High,6
8729,High,0.9,0.54,1,0.93,0.9,0.9,3,0.61,P2,Team_A,Medium,3
8730,High,0.9,0.8,4,0.53,0.89,0.88,3,0.734,P1,Team_B,High,5
8731,Low,0.3,0.22,1,0.73,0.72,0.81,4,0.22,P3,Team_C,Low,1
8732,High,0.9,0.53,1,0.86,0.77,0.45,2,0.668,P1,Team_A,High,6
8733,Low,0.3,0.09,3,0.69,0.61,0.83,2,0.212,P3,Team_C,Low,1
8734,Low,0.3,0.78,2,0.81,0.53,0.47,4,0.483,P2,Team_C,Medium,2
8735,High,0.9,0.65,2,0.71,0.89,0.85,3,0.7,P1,Team_B,High,5
8736,Medium,0.6,0.56,1,0.86,0.72,0.79,4,0.523,P2,Team_A,Medium,2
8737,High,0.9,0.85,3,0.98,0.8,0.97,1,0.71,P1,Team_A,High,6
8738,Medium,0.6,0.42,2,0.7,0.93,0.45,4,0.482,P2,Team_B,Medium,3
8739,Low,0.3,0.43,3,0.6,0.69,0.91,2,0.322,P3,Team_B,Low,1
8740,Medium,0.6,0.19,1,0.7,0.39,0.59,3,0.464,P2,Team_A,Medium,3
8741,Medium,0.6,0.11,1,0.52,0.78,0.92,3,0.302,P3,Team_B,Low,1
8742,Medium,0.6,0.6,3,0.5,0.68,0.48,1,0.378,P3,Team_C,Low,1
8743,Low,0.3,0.36,2,0.69,0.76,0.34,1,0.306,P3,Team_C,Low,1
8744,Low,0.3,0.21,3,0.28,0.97,0.65,4,0.32,P3,Team_B,Low,1
8745,Low,0.3,0.23,1,0.73,0.37,0.41,5,0.402,P3,Team_B,Low,1
8746,Medium,0.6,0.13,3,0.79,0.79,0.36,4,0.374,P3,Team_B,Low,1
8747,Medium,0.6,0.83,2,0.79,0.86,0.62,2,0.552,P2,Team_B,Medium,3
8748,High,0.9,0.27,4,0.76,0.91,0.99,3,0.478,P2,Team_B,Medium,3
8749,Medium,0.6,0.63,4,0.51,0.47,0.92,3,0.436,P2,Team_A,Medium,3
8750,Low,0.3,0.85,2,0.66,0.83,0.84,2,0.362,P3,Team_B,Low,1
8751,High,0.9,0.13,1,0.43,0.28,0.34,2,0.7,P1,Team_C,High,6
8752,Low,0.3,0.53,3,0.92,0.8,0.61,3,0.344,P3,Team_C,Low,1
8753,Low,0.3,0.12,4,0.63,0.82,0.59,2,0.216,P3,Team_C,Low,1
8754,Medium,0.6,0.35,4,0.87,0.47,0.38,2,0.585,P2,Team_A,Medium,2
8755,Medium,0.6,0.36,4,0.76,0.63,0.79,4,0.583,P2,Team_A,Medium,3
8756,High,0.9,0.08,3,0.68,0.59,0.6,3,0.561,P2,Team_C,Medium,2
8757,High,0.9,0.12,4,0.85,0.99,0.43,0,0.581,P2,Team_A,Medium,3
8758,Low,0.3,0.62,1,0.78,0.59,0.9,3,0.34,P3,Team_C,Low,1
8759,High,0.9,0.65,3,0.89,0.77,0.37,2,0.639,P2,Team_A,Medium,3
8760,Medium,0.6,0.4,2,0.33,0.32,0.91,3,0.514,P2,Team_C,Medium,3
8761,Low,0.3,0.35,2,0.86,0.64,0.67,2,0.378,P3,Team_C,Low,1
8762,High,0.9,0.79,4,0.8,0.4,0.68,3,0.796,P1,Team_A,High,6
8763,Low,0.3,0.68,1,0.57,0.7,0.61,4,0.438,P2,Team_B,Medium,3
8764,Low,0.3,0.34,1,0.65,0.76,0.97,4,0.244,P3,Team_B,Low,1
8765,Low,0.3,0.41,2,0.8,0.58,0.95,2,0.316,P3,Team_C,Low,1
8766,Low,0.3,0.47,2,0.69,0.71,0.4,3,0.369,P3,Team_C,Low,1
8767,Low,0.3,0.67,1,0.69,0.88,0.75,2,0.353,P3,Team_B,Low,1
8768,Low,0.3,0.78,2,0.62,0.79,0.45,2,0.393,P3,Team_B,Low,1
8769,Low,0.3,0.77,4,0.79,0.6,0.87,2,0.483,P2,Team_C,Medium,2
8770,Medium,0.6,0.17,4,0.85,0.77,0.37,4,0.386,P3,Team_B,Low,1
8771,Medium,0.6,0.68,2,0.88,0.78,0.46,1,0.536,P2,Team_B,Medium,3
8772,High,0.9,0.41,1,0.71,0.91,0.98,7,0.657,P1,Team_B,High,6
8773,High,0.9,0.4,4,0.68,0.49,0.53,2,0.655,P1,Team_C,High,6
8774,Low,0.3,0.71,1,0.57,0.65,0.84,5,0.334,P3,Team_C,Low,1
8775,Low,0.3,0.89,3,0.51,0.26,0.91,3,0.357,P3,Team_B,Low,1
8776,Low,0.3,0.47,3,0.48,0.94,0.51,2,0.33,P3,Team_C,Low,1
8777,High,0.9,0.62,4,0.63,0.56,0.47,1,0.736,P1,Team_C,High,4
8778,Low,0.3,0.51,1,0.98,0.85,0.6,4,0.308,P3,Team_B,Low,1
8779,Low,0.3,0.85,2,0.71,0.58,0.74,9,0.486,P2,Team_C,Medium,2
8780,High,0.9,0.73,4,0.5,0.73,0.65,2,0.618,P2,Team_B,Medium,3
8781,Medium,0.6,0.14,4,0.64,0.52,0.61,2,0.454,P2,Team_C,Medium,3
8782,High,0.9,0.55,3,0.89,0.62,0.69,2,0.629,P2,Team_A,Medium,3
8783,Low,0.3,0.2,3,0.55,0.55,0.5,4,0.273,P3,Team_C,Low,1
8784,Low,0.3,0.61,3,0.77,0.58,0.38,2,0.476,P2,Team_C,Medium,3
8785,Low,0.3,0.55,1,0.59,0.36,0.52,3,0.395,P3,Team_C,Low,1
8786,Medium,0.6,0.56,3,0.77,0.79,0.39,3,0.565,P2,Team_B,Medium,2
8787,Low,0.3,0.72,2,0.65,0.76,0.86,2,0.473,P2,Team_C,Medium,3
8788,Low,0.3,0.1,1,0.55,0.84,0.32,4,0.27,P3,Team_C,Low,1
8789,Low,0.3,0.37,2,0.93,0.85,0.82,2,0.297,P3,Team_C,Low,1
8790,Low,0.3,0.73,4,0.72,0.69,0.78,3,0.366,P3,Team_C,Low,1
8791,Low,0.3,0.48,4,0.51,0.48,0.64,1,0.235,P3,Team_C,Low,1
8792,Medium,0.6,0.31,1,0.89,0.58,0.57,2,0.454,P2,Team_C,Medium,3
8793,High,0.9,0.6,1,0.86,0.7,0.95,4,0.608,P2,Team_A,Medium,3
8794,Low,0.3,0.5,4,0.51,0.74,0.52,2,0.361,P3,Team_B,Low,1
8795,High,0.9,0.81,3,0.62,0.56,0.43,2,0.865,P1,Team_C,High,6
8796,Medium,0.6,0.25,4,0.43,0.73,0.31,2,0.472,P2,Team_A,Medium,2
8797,High,0.9,0.36,3,0.84,0.74,0.68,3,0.588,P2,Team_A,Medium,2
8798,Low,0.3,0.34,4,0.81,0.69,0.98,5,0.276,P3,Team_C,Low,1
8799,High,0.9,0.91,1,0.86,0.83,0.95,2,0.608,P2,Team_A,Medium,2
8800,Low,0.3,0.62,3,0.64,0.53,0.98,1,0.391,P3,Team_C,Low,1
8801,Low,0.3,0.3,3,0.91,0.5,0.74,4,0.348,P3,Team_B,Low,1
8802,Low,0.3,0.38,2,0.67,0.57,0.94,5,0.259,P3,Team_C,Low,1
8803,High,0.9,0.46,4,0.68,0.68,0.83,2,0.719,P1,Team_C,High,5
8804,Low,0.3,0.41,3,0.79,0.69,0.55,2,0.339,P3,Team_B,Low,1
8805,High,0.9,0.82,3,0.9,0.39,0.74,5,0.746,P1,Team_A,High,4
8806,Low,0.3,0.81,4,0.64,0.82,0.52,1,0.433,P2,Team_B,Medium,2
8807,Medium,0.6,0.84,2,0.86,0.9,0.67,8,0.563,P2,Team_B,Medium,3
8808,Low,0.3,0.1,1,0.68,0.63,0.57,3,0.252,P3,Team_B,Low,1
8809,Low,0.3,0.63,2,0.84,0.63,0.83,3,0.357,P3,Team_C,Low,1
8810,Medium,0.6,0.21,3,0.81,0.57,0.67,3,0.494,P2,Team_A,Medium,3
8811,Low,0.3,0.63,4,0.87,0.51,0.44,3,0.342,P3,Team_C,Low,1
8812,Low,0.3,0.72,1,0.96,0.43,0.35,2,0.421,P2,Team_B,Medium,3
8813,Low,0.3,0.86,3,0.86,0.62,0.66,3,0.486,P2,Team_C,Medium,2
8814,High,0.9,0.65,4,0.37,0.69,0.3,2,0.8,P1,Team_C,High,6
8815,Medium,0.6,0.38,3,0.64,0.69,0.65,3,0.507,P2,Team_C,Medium,3
8816,Low,0.3,0.21,2,0.47,0.41,0.77,3,0.324,P3,Team_C,Low,1
8817,Low,0.3,0.96,4,0.67,0.61,0.93,4,0.417,P3,Team_C,Low,1
8818,Medium,0.6,0.2,3,0.69,0.64,0.48,3,0.5,P2,Team_A,Medium,2
8819,Low,0.3,0.54,3,0.39,0.73,0.35,5,0.412,P3,Team_B,Low,1
8820,High,0.9,0.67,2,0.58,0.65,0.79,2,0.651,P1,Team_C,High,5
8821,Low,0.3,0.55,2,0.86,0.53,0.36,3,0.379,P3,Team_B,Low,1
8822,Low,0.3,0.72,1,0.69,0.39,0.81,0,0.393,P3,Team_B,Low,1
8823,Medium,0.6,0.2,2,0.91,0.52,0.38,1,0.539,P2,Team_A,Medium,3
8824,Low,0.3,0.41,1,0.36,0.85,0.92,1,0.283,P3,Team_C,Low,1
8825,High,0.9,0.74,4,0.8,0.56,0.59,0,0.703,P1,Team_A,High,5
8826,Low,0.3,0.46,4,0.5,0.84,0.7,1,0.414,P3,Team_C,Low,1
8827,Medium,0.6,0.48,2,0.92,0.72,0.87,3,0.491,P2,Team_C,Medium,3
8828,Medium,0.6,0.18,1,0.73,0.98,0.65,0,0.445,P2,Team_B,Medium,3
8829,Low,0.3,0.44,3,0.88,0.82,0.88,2,0.334,P3,Team_C,Low,1
8830,Medium,0.6,0.54,3,0.85,0.62,0.91,4,0.528,P2,Team_A,Medium,2
8831,High,0.9,0.39,2,0.67,0.66,0.4,2,0.551,P2,Team_C,Medium,3
8832,Medium,0.6,0.65,1,0.43,0.71,0.32,0,0.513,P2,Team_A,Medium,3
8833,Medium,0.6,0.45,2,0.92,0.81,0.42,1,0.485,P2,Team_B,Medium,3
8834,Low,0.3,0.51,4,0.76,0.85,0.3,4,0.382,P3,Team_B,Low,1
8835,Medium,0.6,0.62,3,0.4,0.6,0.53,3,0.577,P2,Team_C,Medium,2
8836,Medium,0.6,0.35,4,0.92,0.72,0.42,2,0.513,P2,Team_A,Medium,3
8837,Medium,0.6,0.84,3,0.75,0.93,0.46,2,0.528,P2,Team_B,Medium,3
8838,Medium,0.6,0.33,1,0.87,0.61,0.55,3,0.454,P2,Team_A,Medium,2
8839,Low,0.3,0.56,4,0.74,0.9,0.43,4,0.348,P3,Team_B,Low,1
8840,High,0.9,0.27,3,0.77,0.43,0.35,1,0.603,P2,Team_C,Medium,2
8841,Low,0.3,0.42,3,0.59,0.89,0.71,1,0.164,P3,Team_C,Low,1
8842,Low,0.3,0.22,1,0.61,0.65,0.78,1,0.274,P3,Team_C,Low,1
8843,Low,0.3,0.66,3,0.93,0.74,0.89,4,0.301,P3,Team_C,Low,1
8844,Medium,0.6,0.8,1,0.72,0.47,0.68,3,0.635,P2,Team_C,Medium,3
8845,High,0.9,0.68,2,0.58,0.5,0.51,6,0.781,P1,Team_C,High,4
8846,Low,0.3,0.39,3,0.8,0.88,0.38,2,0.365,P3,Team_B,Low,1
8847,Medium,0.6,0.44,2,0.78,0.42,0.68,5,0.553,P2,Team_A,Medium,2
8848,High,0.9,0.53,1,0.6,0.59,0.94,5,0.635,P2,Team_C,Medium,3
8849,Medium,0.6,0.74,1,0.61,0.85,0.47,3,0.579,P2,Team_B,Medium,2
8850,Low,0.3,0.17,2,0.63,0.66,0.71,3,0.357,P3,Team_C,Low,1
8851,Medium,0.6,0.48,1,0.65,0.8,0.76,1,0.431,P2,Team_B,Medium,2
8852,Low,0.3,0.43,4,0.6,0.87,0.59,1,0.376,P3,Team_C,Low,1
8853,Medium,0.6,0.47,2,0.86,0.48,0.6,1,0.609,P2,Team_C,Medium,3
8854,High,0.9,0.19,1,0.84,0.68,0.46,2,0.639,P2,Team_A,Medium,2
8855,Medium,0.6,0.26,3,0.87,0.93,0.74,2,0.48,P2,Team_B,Medium,3
8856,Low,0.3,0.23,2,0.85,0.38,0.65,6,0.259,P3,Team_C,Low,1
8857,Low,0.3,0.33,4,0.92,0.57,0.98,2,0.262,P3,Team_B,Low,1
8858,Medium,0.6,0.53,3,0.76,0.68,0.32,1,0.623,P2,Team_A,Medium,2
8859,High,0.9,0.8,3,0.8,0.75,0.31,4,0.846,P1,Team_A,High,6
8860,High,0.9,0.55,1,0.51,0.83,0.96,5,0.633,P2,Team_B,Medium,3
8861,Low,0.3,0.71,4,0.65,0.47,0.64,1,0.371,P3,Team_C,Low,1
8862,Medium,0.6,0.89,2,0.75,0.67,0.71,2,0.641,P2,Team_C,Medium,2
8863,Medium,0.6,0.52,2,0.75,0.73,0.93,0,0.432,P2,Team_A,Medium,3
8864,High,0.9,0.81,3,0.69,0.74,0.4,3,0.832,P1,Team_B,High,6
8865,Medium,0.6,0.55,4,0.39,0.52,0.93,4,0.489,P2,Team_A,Medium,2
8866,Low,0.3,0.84,3,0.71,0.55,0.45,5,0.46,P2,Team_C,Medium,2
8867,Low,0.3,0.39,3,0.94,0.42,0.86,2,0.463,P2,Team_B,Medium,3
8868,Medium,0.6,0.72,1,0.59,0.65,0.89,7,0.598,P2,Team_C,Medium,2
8869,High,0.9,0.59,2,0.95,0.57,0.47,1,0.74,P1,Team_A,High,6
8870,High,0.9,0.76,3,0.89,0.83,0.85,3,0.648,P2,Team_A,Medium,3
8871,Medium,0.6,0.6,4,0.81,0.9,0.52,3,0.529,P2,Team_B,Medium,2
8872,Low,0.3,0.3,3,0.71,0.8,0.85,2,0.321,P3,Team_B,Low,1
8873,High,0.9,0.21,4,0.45,0.45,0.52,2,0.672,P1,Team_C,High,5
8874,Low,0.3,0.53,3,0.88,0.3,0.64,4,0.391,P3,Team_B,Low,1
8875,Low,0.3,0.35,1,0.85,0.72,0.36,2,0.316,P3,Team_C,Low,1
8876,High,0.9,0.68,2,0.56,0.76,0.39,4,0.659,P1,Team_B,High,5
8877,High,0.9,0.69,4,0.89,0.28,0.53,0,0.768,P1,Team_A,High,4
8878,Low,0.3,0.85,2,0.77,0.69,0.45,6,0.369,P3,Team_C,Low,1
8879,Low,0.3,0.46,4,0.59,0.64,1.0,6,0.277,P3,Team_C,Low,1
8880,High,0.9,0.36,2,0.94,0.82,0.32,3,0.591,P2,Team_A,Medium,3
8881,Medium,0.6,0.46,1,0.69,0.52,0.32,3,0.588,P2,Team_C,Medium,3
8882,Low,0.3,0.47,3,0.74,0.64,0.59,2,0.413,P3,Team_B,Low,1
8883,Medium,0.6,0.57,4,0.71,0.75,0.63,5,0.57,P2,Team_B,Medium,2
8884,Low,0.3,0.82,1,0.77,0.87,0.86,4,0.44,P2,Team_B,Medium,2
8885,Low,0.3,0.51,4,0.74,0.56,0.34,1,0.322,P3,Team_C,Low,1
8886,High,0.9,0.71,4,0.84,0.95,0.45,2,0.738,P1,Team_A,High,6
8887,High,0.9,0.71,1,0.87,0.68,0.36,3,0.733,P1,Team_A,High,6
8888,Low,0.3,0.34,2,0.9,0.71,0.47,2,0.297,P3,Team_C,Low,1
8889,Low,0.3,0.52,1,0.42,0.79,0.73,4,0.353,P3,Team_C,Low,1
8890,Medium,0.6,0.71,1,0.78,0.84,0.4,3,0.532,P2,Team_B,Medium,2
8891,Low,0.3,0.85,3,0.66,0.45,0.81,5,0.539,P2,Team_C,Medium,3
8892,Low,0.3,0.09,3,0.79,0.73,0.53,4,0.258,P3,Team_B,Low,1
8893,Medium,0.6,0.39,2,0.53,0.49,0.51,5,0.468,P2,Team_A,Medium,2
8894,High,0.9,0.38,2,0.83,0.51,0.35,8,0.897,P1,Team_A,High,4
8895,Medium,0.6,0.89,2,0.4,0.91,0.72,1,0.541,P2,Team_B,Medium,2
8896,Medium,0.6,0.43,4,0.84,0.77,0.87,2,0.408,P3,Team_B,Low,1
8897,Medium,0.6,0.73,1,0.92,0.66,0.61,4,0.511,P2,Team_A,Medium,3
8898,High,0.9,0.39,1,0.57,0.53,0.64,2,0.581,P2,Team_C,Medium,3
8899,High,0.9,0.81,3,0.87,0.5,0.83,0,0.716,P1,Team_A,High,4
8900,High,0.9,0.46,3,0.59,0.6,0.97,6,0.733,P1,Team_C,High,4
8901,Medium,0.6,0.11,3,0.92,0.25,0.55,3,0.588,P2,Team_A,Medium,3
8902,Medium,0.6,0.69,2,0.87,0.95,0.86,3,0.484,P2,Team_B,Medium,3
8903,Low,0.3,0.45,3,0.7,0.74,0.82,3,0.294,P3,Team_C,Low,1
8904,High,0.9,0.56,2,0.67,0.64,0.42,2,0.712,P1,Team_C,High,5
8905,Low,0.3,0.3,3,0.78,0.22,0.64,5,0.357,P3,Team_C,Low,1
8906,Low,0.3,0.39,4,0.78,0.69,0.5,1,0.249,P3,Team_C,Low,1
8907,Medium,0.6,0.46,3,0.69,0.79,0.85,4,0.466,P2,Team_B,Medium,3
8908,Medium,0.6,0.12,1,0.91,0.63,0.63,2,0.447,P2,Team_C,Medium,3
8909,Low,0.3,0.5,1,0.92,0.47,0.8,1,0.342,P3,Team_C,Low,1
8910,Medium,0.6,0.63,1,0.47,0.85,0.67,1,0.474,P2,Team_B,Medium,2
8911,Low,0.3,0.45,3,0.84,0.71,0.65,0,0.282,P3,Team_C,Low,1
8912,High,0.9,0.48,3,0.45,0.57,0.44,3,0.753,P1,Team_C,High,5
8913,High,0.9,0.4,2,0.88,0.68,0.59,3,0.6,P2,Team_A,Medium,3
8914,Low,0.3,0.21,4,0.63,0.71,0.33,2,0.348,P3,Team_B,Low,1
8915,Low,0.3,0.23,2,0.74,0.5,0.81,4,0.237,P3,Team_C,Low,1
8916,Low,0.3,0.13,1,0.76,0.87,0.93,1,0.163,P3,Team_C,Low,1
8917,Low,0.3,0.61,2,0.67,0.51,0.46,4,0.405,P3,Team_B,Low,1
8918,Low,0.3,0.69,1,0.75,0.57,0.44,0,0.434,P2,Team_C,Medium,2
8919,Low,0.3,0.57,3,0.97,0.34,0.38,3,0.41,P3,Team_C,Low,1
8920,Medium,0.6,0.63,1,0.77,0.31,0.44,0,0.725,P1,Team_C,High,4
8921,Low,0.3,0.29,4,0.69,0.8,0.34,6,0.297,P3,Team_B,Low,1
8922,High,0.9,0.86,4,0.65,0.56,0.99,2,0.68,P1,Team_C,High,5
8923,High,0.9,0.64,2,0.82,0.63,0.98,4,0.665,P1,Team_A,High,6
8924,Medium,0.6,0.55,3,0.76,0.95,0.61,3,0.488,P2,Team_B,Medium,3
8925,Medium,0.6,0.24,1,0.83,0.89,0.96,2,0.402,P3,Team_B,Low,1
8926,Medium,0.6,0.59,1,0.75,0.51,0.97,3,0.528,P2,Team_C,Medium,2
8927,Medium,0.6,0.13,1,0.63,0.39,0.73,4,0.41,P3,Team_C,Low,1
8928,Low,0.3,0.43,3,0.8,0.95,0.97,4,0.278,P3,Team_C,Low,1
8929,High,0.9,0.55,4,0.46,0.63,0.93,1,0.666,P1,Team_C,High,6
8930,Low,0.3,0.19,4,0.63,0.49,0.37,2,0.29,P3,Team_B,Low,1
8931,Low,0.3,0.81,3,0.88,0.65,0.98,1,0.395,P3,Team_C,Low,1
8932,Low,0.3,0.34,1,0.39,0.5,0.92,2,0.186,P3,Team_B,Low,1
8933,Low,0.3,0.71,4,0.81,0.68,0.46,3,0.336,P3,Team_B,Low,1
8934,Low,0.3,0.08,2,0.59,0.66,0.7,1,0.272,P3,Team_C,Low,1
8935,Low,0.3,0.4,1,0.75,0.91,0.45,0,0.305,P3,Team_C,Low,1
8936,Low,0.3,0.66,3,0.88,0.58,0.51,5,0.434,P2,Team_B,Medium,3
8937,High,0.9,0.46,3,0.81,0.48,0.89,3,0.608,P2,Team_A,Medium,2
8938,Medium,0.6,0.5,4,0.74,0.74,0.52,1,0.581,P2,Team_C,Medium,3
8939,Medium,0.6,0.74,2,0.84,0.53,0.69,2,0.607,P2,Team_C,Medium,3
8940,High,0.9,0.29,1,0.56,0.81,0.73,3,0.708,P1,Team_B,High,6
8941,High,0.9,0.63,2,0.87,0.97,0.67,4,0.637,P2,Team_A,Medium,3
8942,Low,0.3,0.59,1,0.7,0.89,0.55,3,0.333,P3,Team_B,Low,1
8943,Medium,0.6,0.6,4,0.67,0.49,0.45,3,0.546,P2,Team_A,Medium,2
8944,Low,0.3,0.33,4,0.83,0.58,0.51,2,0.298,P3,Team_C,Low,1
8945,Low,0.3,0.55,3,0.58,0.68,0.6,1,0.436,P2,Team_B,Medium,2
8946,Low,0.3,0.24,2,0.7,0.6,0.72,4,0.281,P3,Team_B,Low,1
8947,Medium,0.6,0.62,4,0.43,0.71,0.95,3,0.495,P2,Team_A,Medium,3
8948,Low,0.3,0.93,4,0.74,0.8,0.48,3,0.362,P3,Team_B,Low,1
8949,Low,0.3,0.66,3,0.84,0.61,0.64,7,0.377,P3,Team_B,Low,1
8950,Low,0.3,0.19,1,0.68,0.84,0.84,6,0.252,P3,Team_C,Low,1
8951,Medium,0.6,0.69,2,0.66,0.57,0.69,1,0.507,P2,Team_C,Medium,2
8952,Low,0.3,0.74,1,0.63,0.53,0.87,6,0.34,P3,Team_C,Low,1
8953,Low,0.3,0.53,4,0.47,0.9,0.56,2,0.334,P3,Team_C,Low,1
8954,Low,0.3,0.46,2,0.85,0.4,0.6,4,0.372,P3,Team_B,Low,1
8955,High,0.9,0.18,1,0.78,0.62,0.71,1,0.593,P2,Team_C,Medium,2
8956,Low,0.3,0.55,1,0.96,0.35,0.36,5,0.386,P3,Team_C,Low,1
8957,Low,0.3,0.37,4,0.84,0.46,0.85,1,0.305,P3,Team_B,Low,1
8958,Low,0.3,0.15,2,0.87,0.52,0.48,1,0.366,P3,Team_B,Low,1
8959,Low,0.3,0.4,4,0.36,0.58,0.99,0,0.222,P3,Team_B,Low,1
8960,High,0.9,0.37,2,0.78,0.66,0.57,2,0.668,P1,Team_C,High,6
8961,High,0.9,0.58,2,0.55,0.76,0.81,1,0.659,P1,Team_B,High,6
8962,Medium,0.6,0.44,4,0.8,0.88,0.53,4,0.475,P2,Team_B,Medium,2
8963,High,0.9,0.69,1,0.42,0.61,0.48,0,0.804,P1,Team_C,High,6
8964,Low,0.3,0.58,3,0.88,0.78,0.37,4,0.405,P3,Team_B,Low,1
8965,Low,0.3,0.56,2,0.83,0.65,0.88,4,0.366,P3,Team_C,Low,1
8966,Low,0.3,0.14,2,0.75,0.5,0.41,8,0.409,P3,Team_C,Low,1
8967,Low,0.3,0.18,3,0.64,0.82,0.43,4,0.255,P3,Team_B,Low,1
8968,Low,0.3,0.79,1,0.48,0.78,0.98,2,0.33,P3,Team_C,Low,1
8969,High,0.9,0.29,1,0.85,0.63,0.74,4,0.599,P2,Team_A,Medium,2
8970,Low,0.3,0.34,3,0.83,0.86,0.53,3,0.272,P3,Team_C,Low,1
8971,Low,0.3,0.77,4,0.59,0.89,0.52,5,0.466,P2,Team_C,Medium,2
8972,High,0.9,0.44,3,0.87,0.9,0.83,5,0.621,P2,Team_A,Medium,2
8973,Medium,0.6,0.41,4,0.73,0.62,0.96,4,0.499,P2,Team_C,Medium,3
8974,Low,0.3,0.35,3,0.76,0.45,0.76,3,0.323,P3,Team_B,Low,1
8975,Low,0.3,0.56,2,0.74,0.9,0.32,3,0.384,P3,Team_C,Low,1
8976,Low,0.3,0.55,4,0.79,0.52,0.47,1,0.379,P3,Team_B,Low,1
8977,High,0.9,0.61,2,0.6,0.67,0.58,2,0.701,P1,Team_C,High,4
8978,Medium,0.6,0.52,3,0.63,0.71,0.49,1,0.505,P2,Team_C,Medium,2
8979,High,0.9,0.31,4,0.73,0.86,0.78,2,0.536,P2,Team_B,Medium,3
8980,Low,0.3,0.39,2,0.57,0.58,0.43,1,0.403,P3,Team_C,Low,1
8981,High,0.9,0.51,1,0.96,0.46,0.45,1,0.735,P1,Team_A,High,4
8982,Medium,0.6,0.52,1,0.87,0.5,0.54,2,0.62,P2,Team_A,Medium,2
8983,High,0.9,0.79,4,0.37,0.76,0.75,5,0.786,P1,Team_B,High,5
8984,High,0.9,0.18,1,0.64,0.47,0.31,3,0.62,P2,Team_C,Medium,2
8985,Medium,0.6,0.3,3,0.32,0.39,0.92,2,0.587,P2,Team_A,Medium,3
8986,Low,0.3,0.64,1,0.29,0.75,0.52,3,0.423,P2,Team_B,Medium,3
8987,Medium,0.6,0.21,3,0.91,0.78,0.86,1,0.473,P2,Team_B,Medium,2
8988,Low,0.3,0.47,2,0.83,0.76,0.66,1,0.263,P3,Team_B,Low,1
8989,Medium,0.6,0.45,2,0.73,0.68,0.33,3,0.568,P2,Team_A,Medium,3
8990,Low,0.3,0.32,2,0.83,0.77,0.46,8,0.292,P3,Team_C,Low,1
8991,Medium,0.6,0.39,2,0.77,0.56,0.98,6,0.474,P2,Team_A,Medium,3
8992,Medium,0.6,0.81,3,0.73,0.69,0.5,3,0.641,P2,Team_C,Medium,2
8993,Low,0.3,0.52,2,0.92,0.74,0.33,0,0.455,P2,Team_B,Medium,2
8994,Low,0.3,0.82,2,0.61,0.67,0.37,2,0.457,P2,Team_C,Medium,2
8995,Medium,0.6,0.23,1,0.85,0.62,0.42,2,0.489,P2,Team_C,Medium,2
